accession,SMILES
BGC0000432,NCCCC(N)CC(=O)NC1C(N=C2NC3C(=O)NCC(O)C3N2)OC(CO)C(OC(N)=O)C1O
BGC0000316,NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC1=O
BGC0000366,NCCCCC(NC(=O)C(Cc1cnc[nH]1)NC(=O)C1COC(c2ccccc2O)=N1)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O
BGC0002413,NCCCCC(NC(=O)c1cccc(O)c1O)C(=O)NC(COC(=O)C(COC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)c1cccc(O)c1O)NC(=O)C(CCCCN)NC(=O)c1cccc(O)c1O)C(=O)O
BGC0002414,NCCCCC(NC(=O)c1cccc(O)c1O)C(=O)NC1COC(=O)C(NC(=O)C(CCCCN)NC(=O)c2cccc(O)c2O)COC(=O)C(NC(=O)C(CCCCN)NC(=O)c2cccc(O)c2O)COC1=O
BGC0002305,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)Cc1ccccc1
BGC0001531,NCCCCCNC(=O)CCC(=O)N(O)CCCCCN(O)C(=O)CCC(=O)O
BGC0001716,NCCCCNC(=O)C(CCC(O)CN)NC(=O)C(=CCCN=C(N)N)NC(=O)C(CCC(O)CN)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCCN1C(=O)C(CCCN)NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(N)CCCCN)C(O)CN)C(O)CN
BGC0002531,NCCCCNC(=O)C(CCCCNC(=O)c1cccc(O)c1O)NC(=O)c1cccc(O)c1O
BGC0000386,NCCCCNC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(NC(=O)C(CCC[N+](=O)[O-])NC=O)C(O)C(=O)O
BGC0002408,NCCCCNC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(NC(=O)C(N)CCCN(O)C=O)C(O)C(=O)O
BGC0002528,NCCCCNC(=O)c1cccc(O)c1O
BGC0002826,Nc1cc(-c2nc3cc(C(=O)Nc4cc(C(=O)O)ccc4O)ccc3o2)ccc1O
BGC0002198,Nc1ccccc1C(=O)NC1CC(=O)c2ccccc2NC1=O
BGC0000917,Nc1nc(=O)c2c([nH]1)NC1OC(COP(=O)([O-])[O-])C([S-])=C([S-])C1N2.[O]=[Mo+2]=[O]
BGC0001992,Nc1nc(=S)c2[nH]cnc2[nH]1
BGC0001484,Nc1nc(OC2CN=CNc3c2ncn3C2OC(CO)C(O)C2Cl)nc2c1ncn2C1OC(CO)C(O)C1N
BGC0002508,Nc1nc2n[nH]nc2c(=O)[nH]1
BGC0002582,Nc1nc2nc(-c3cc4cc(c3O)Oc3ccc(cc3)CC3CNC(CN3)C4)[nH]c2c(=O)[nH]1
BGC0001957,Nc1ncc2ncn(C3OC(C(NC(=O)C4CCCC4N)C(=O)O)CC(O)(C(O)CO)C3O)c2n1
BGC0002282,Nc1ncnc2c(C3OC(CO)C(O)C3O)[nH]nc12
BGC0001937,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O
BGC0001514,Nc1ncnc2c1ncn2C1CC(CO)C(O)C1O
BGC0001725,Nc1ncnc2c1ncn2C1OC(CO)C1CO
BGC0001387,Nc1ncnc2c1ncn2C1OC(F)(COS(N)(=O)=O)C(O)C1O
BGC0000187,O=C(C=CC=CC=CC1CCCCC1)NC1=CC(O)(C=CC=CC=CC(=O)NC2=C(O)CCC2=O)C2OC2C1=O
BGC0002096,O=C(C=Cc1c(O)ccc(C(=O)c2cc(Cl)c(Cl)[nH]2)c1O)c1cc(Cl)c(Cl)[nH]1
BGC0000942,O=C(CC(O)(CC(=O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1)C(=O)O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1
BGC0000893,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
BGC0001517,O=C(NC(COC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)Cc1ccccc1)c1ccccc1
BGC0001437,O=C(NC1C(=O)OC1Cc1ccc([N+](=O)[O-])cc1)c1cccc(O)c1O
BGC0002476,O=C(NC1COC(=O)C(NC(=O)c2cccc(O)c2O)COC(=O)C(NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O
BGC0001345,O=C(NCCCCC(CO)NC(=O)c1cccc(O)c1O)c1cccc(O)c1O
BGC0002473,O=C(NCCCNC(=O)c1cccc(O)c1O)c1cccc(O)c1O
BGC0001292,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1ncccc1O
BGC0001928,O=C(O)C(O)C(O)C(O)CF
BGC0000844,O=C(O)C1C(=CCO)OC2CC(=O)N21
BGC0000733,O=C(O)C1OC(OC2C(OC3C(CO)OC(OCC4OC(O)C(O)C(O)C4O)C(O)C3O)OC(CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
BGC0001809,O=C(O)C=C(CC(=O)O)C(=O)O
BGC0001539,O=C(O)CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CC(=O)NC(CO)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2cnc[nH]2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2cnc[nH]2)C(=O)N1)C(=O)O
BGC0000944,O=C(O)CC(O)(CC(=O)NCCCC(NC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O)C(=O)O
BGC0002681,O=C(O)CC(O)(CC(=O)NCCCCNC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O
BGC0002488,O=C(O)CCC(NC(CCNC(Cc1cnc[nH]1)C(=O)O)C(=O)O)C(=O)O
BGC0001239,O=C(O)CCCCC1SCC2NC(=O)NC21
BGC0002578,O=C(O)CCCNC(=O)NC(Cc1ccccc1)C(=O)O
BGC0001739,O=C(O)CP(=O)(O)O
BGC0000932,O=C(O)c1c(=O)cccc2ssc12
BGC0000154,O=C(O)c1cc(O)c(O)cc(=O)c1
BGC0001154,O=C(O)c1ccc(C(=O)Nc2c(O)c3cc(Cl)c(O)c(Cl)c3oc2=O)[nH]1
BGC0002439,O=C(O)c1cccc2nc3cc4c(cc3nc12)C1c2nc3c(O)cccc3nc2CC4C1O
BGC0001444,O=C(O)c1cccc2oc(-c3ccccc3O)nc12
BGC0000128,O=C(c1cc(Cl)c(Cl)[nH]1)c1c(O)cccc1O
BGC0001159,O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl
BGC0002468,O=C(c1csc(-c2cccc(O)c2O)n1)N(O)CCc1cnc[nH]1
BGC0002277,O=C1C(O)=C(c2ccc(O)cc2)C(=O)C(O)=C1c1ccc(O)cc1
BGC0001778,O=C1C=C(C2OC(CO)C(O)C2O)C(=O)N1
BGC0002127,O=C1C=C(O)c2c(O)cc(O)cc2C1=O
BGC0000120,O=C1C=C2C(=CCOC2O)O1
BGC0002749,O=C1C=C2Nc3c(O)cccc3C(=O)CC2N1
BGC0002161,O=C1CC(O)Cc2cc(O)cc(O)c21
BGC0001310,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21
BGC0002464,O=C1CCC(=O)N(O)CCC(O)CNC(=O)CCC(=O)N(O)CCC(O)CN1
BGC0001572,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1
BGC0001870,O=C1CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCN1
BGC0002073,O=C1CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN1
BGC0000850,O=C1CCCO1
BGC0001948,O=C1NC(Cc2c[nH]c3ccc(C45CC6C(=O)N7CCCC7C(=O)N6C4Nc4ccccc45)cc23)C(=O)N2CCCC12
BGC0000420,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1c[nH]cn1
BGC0002328,O=C1NC(Cc2ccc(O)cc2)C(=O)NC(CS)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC1CO
BGC0000831,O=C1NC(c2c[nH]c3ccc(O)cc23)=CC1=C1C(=O)Nc2ccccc21
BGC0001223,O=C1NCc2c1c1c3cc(O)ccc3[nH]c1c1[nH]c3ccc(O)cc3c21
BGC0001626,O=C1NCc2ccccc21
BGC0002348,O=C1OC(=Cc2ccc(O)cc2)C(O)=C1c1ccc(O)cc1
BGC0002193,O=C1OC(Cc2ccccc2)(C(=O)O)OC1=Cc1ccccc1
BGC0001668,O=C1OC(O)C(Cc2ccccc2)=C1c1ccccc1
BGC0000684,O=C1c2c(cc(CO)c(O)c2O)C(=O)c2c(O)c(O)cc(O)c21
BGC0001172,O=C1c2c(cc(O)c(C3CCc4cc(Cl)c(Cl)n43)c2O)-c2cc(Cl)c(Cl)n21
BGC0000048,O=C1c2cc3c(c(O)c2C(=O)c2c(O)ccc(O)c21)C1(O)CC(O)OC1O3
BGC0000196,O=C1c2cccc(O)c2C(=O)c2c(O)cc(O)cc21
BGC0000446,O=C1c2cccc(O)c2NC(c2c[nH]c3ccccc23)C2CCCN12
BGC0000300,O=CN(O)CCCC(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C1COC(c2ccccc2O)=N1)C(=O)NC1CCCN(O)C1=O
BGC0001351,O=CN(O)CCCC(NC(=O)C(CO)NC(=O)C1COC(c2ccccc2O)=N1)C(=O)N1NCCCC1C(=O)NCCC(=O)O
BGC0000924,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl
BGC0000132,O=[N+]([O-])c1c[nH]c(Cl)c1Cl
BGC0002295,O=c1[nH]c(=O)c(C2OC(CO)C(O)C2O)co1
BGC0002195,O=c1cc(CO)occ1O
BGC0001819,O=c1cc(O)cc(-c2cc(O)cc(O)c2)o1
BGC0000180,O=c1oc(C=CC=Cc2ccccc2)cc2cccc(O)c12
BGC0002270,OC1CN2CCCC(O)C2C1O
BGC0000723,OCC1=CC(NC2CC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
BGC0002040,OCC1OC(n2cnc3c2NC=NCC3O)C(O)C1O
BGC0001735,OCC1OC(n2cnc3c2NC=NCC3O)CC1O
BGC0002002,OCc1cccc2nc3c(CO)cccc3nc12
BGC0000890,Oc1c(Br)cc(Br)cc1-c1[nH]c(Br)c(Br)c1Br
BGC0001465,Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O
BGC0001490,Oc1cc(Br)cc(Br)c1Oc1ccc(Br)cc1Br
BGC0001258,Oc1cc(O)c2c(O)cc(O)cc2c1
BGC0001891,Oc1ccc(C(=S)NCCC(=S)NCCC(=S)NCCCNC(=S)CCNC(=S)CCNC(=S)c2ccc(O)cc2)cc1
BGC0002167,Oc1ccc(Cc2cnc(Cc3ccc(O)cc3)cn2)cc1
BGC0001574,[C-]#[N+]C(C)CC(=O)NCC1CCC(NC(=O)CC(C)[N+]#[C-])C(O)O1
BGC0000668,[C-]#[N+]C1C(c2c[nH]c3ccccc23)C(C(=C)C)CCC1(C)C=C
BGC0001612,[C-]#[N+]C1C2c3c(C(C)(C)C=C)[nH]c4cccc(c34)C(C)(C)C2CCC1(C)C=C
BGC0001126,[C-]#[N+]C1C2c3c[nH]c4cccc(c34)C(C)(C)C2CCC1(C)C=C
BGC0001757,[C-]#[N+]C=Cc1ccc(OC2OC(C)C(NC(C)=O)C(O)C2O)cc1
BGC0000923,[C-]#[N+]c1cc2cc(O)c(O)cc2oc1=O
BGC0001595,[C]=NC1C2c3c([nH]c4ccccc34)C(C)(C)C2CC(Cl)C1(C)C=C
BGC0001868,[O-][n+]1c2cccc(O)c2[n+]([O-])c2cccc(O)c21
Abyssomicin.FASTA,CC1CC(C)C(=O)C2=C3OC4C(C)CC3(OC2=O)C(C=CC1=O)C4O
Acidobactin_Cluster.fasta,CC1CC(=O)NC(CCCN(O)C=O)C(O)CC(=O)NC(C(C)O)C(=O)NC(CCCNO)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1
Aerobactin_partial.fasta,CC(=O)N(O)CCCCC(NC(=O)CC(O)(CC(=O)NC(CCCCN(O)C(C)=O)C(=O)O)C(=O)O)C(=O)O
Aeruginosin102.FASTA,N=C(N)N1CCCC(NC(=O)C2CC3CCC(O)CC3N2C(=O)C(Cc2ccc(O)cc2)NC(=O)C(O)Cc2ccc(OS(=O)(=O)O)cc2)C1O
Aeruginosin686.FASTA,N=C(N)N1CCCC(NC(=O)C2CC3CCC(O)CC3N2C(=O)C(Cc2ccc(O)cc2)NC(=O)C(O)Cc2ccc(OS(=O)(=O)O)cc2)C1O
anabaenopeptilide.FASTA,CCC(C)C1NC(=O)C(Cc2ccc(OC)c(Cl)c2)N(C)C(=O)C(C(C)O)N2C(=O)C(CCC2O)NC(=O)C(CCc2ccc(O)cc2)NC(=O)C(NC(=O)C(CCC(N)=O)NC=O)C(C)OC1=O
BGC0000362.fasta,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C)C(=O)NC(C)COC1OC(C)C(OC)C(OC)C1O)C(C)OC1OC(C)C(O)C(O)C1OC1OC(C)C(O)C(OC2OC3COC(C)(C(=O)O)OC3C(OC)C2O)C1O
BGC0001328_Rakicidin_B.fasta,C=C1C=CC(=O)N(C)CC(=O)NC(C(O)C(N)=O)C(=O)OC(C(C)CCCCCCCCCCCC(C)C)C(C)C(=O)N1
BGC0001330_BE_43547C1.fasta,C=C1C=CC(=O)N(C)CC(=O)OC(CCCCCCCCCCCCCCC)C(C)C(=O)C(C)(O)C(=O)NCC(=O)N1
BGC0001417_myxochromide_D.fasta.txt,CC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001418_myxochromide_D.fasta,CC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001421_myxochromide_B2.fasta,CCC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001422_Myxochromide_A.fasta.txt,CCC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001423_myxochromide_C.fasta.txt,CCC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001424_myxochromide_C.fasta,CCC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001425_Myxochromide_A.fasta,CCC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001429_myxochromide_S.fasta,CC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001432_myxochromide_D.fasta,CC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)OC1C
BGC0001452_Sipanmycin.fasta,CC1=CC=CC(C)=CCC(C)NC(=O)C(CC(C)C)=CC(C)=CC=CC=CC(C)(O)C(OC2OCC(OC3CC(C)(O)C(N(C)C)C(C)O3)C(O)C2N)C=CC=C1
BGC0001460_decaplanin.fasta,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)Oc2ccc(cc2Cl)C1O
BGC0001463_2_3_4_5_tetrabromopyrrole.fasta,Brc1[nH]c(Br)c(Br)c1Br
BGC0001471_saalfelduracin.fasta,C=C(NC(=O)C(=C)NC(=O)c1csc(C2CCC34NC(=O)C(=C)NC(=O)C(=C)NC(=O)C(=C)NC(=O)C(C)NC5C=Cc6c(C(C)O)cc(nc6C5O)C(=O)OC(C)C(NC(=S)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc3n5)c3nc(cs3)C4N2)n1)C(=O)O
BGC0001479_nostamide_A.fasta,CCC(C)C1NC(=O)C(NC(=O)NC(Cc2ccccc2)C(=O)O)CCCCNC(=O)C(CCc2ccc(O)cc2)NC(=O)CN(C)C(=O)C(CCc2ccccc2)NC1=O
BGC0001487_3_7_dihydroxytropolone.fasta,O=c1c(O)cccc(O)c1O
BGC0001490_6_6_oxybis_2_4_dibromophenol_.fasta,Oc1c(Br)cc(Br)cc1Oc1cc(Br)cc(Br)c1O
BGC0001493_achromosin.fasta,CCC(C)C1NC(=O)CNC(=O)CC(C(=O)NC(C(=O)NC(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CC(C)C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CC(=O)O)C(=O)O)C(C)CC)C(C)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C(C)O)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)CNC1=O
BGC0001494_acinetodin.fasta,CCC(C)C1NC(=O)C2CCCN2C(=O)CNC(=O)C(CCCCN)NC(=O)CNC(=O)CNC(=O)CCC(C(=O)NC(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NCC(=O)O)C(C)O)C(C)C)C(C)O)NC(=O)C(Cc2ccccc2)NC1=O
BGC0001496_actinokineosin.fasta,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C1CC(=O)NCC(=O)NC(Cc2ccc(O)cc2)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)N1)C(C)CC)C(C)O)C(=O)NCC(=O)O
BGC0001498_aerobactin.fasta,CC(=O)N(O)CCCCC(NC(=O)CC(O)(CC(=O)NC(CCCCN(O)C(C)=O)C(=O)O)C(=O)O)C(=O)O
BGC0001503_amycolamycin_B.fasta,COc1cc2c(Cl)c(c1OC)OC1c3ccc(cc3C3=CCC(O)C31OC1OCC(CC(=O)c3c(C)ccc(C)c3O)C(C)(O)C1O)C1(C)OC1(C)OC(=O)C2O
BGC0001504_amycomicin.fasta,C=NC1(C=CC)OC1C(O)CCCCC(=O)CCCCCCC(=O)O
BGC0001505_anacyclamide_D8P.fasta,CC(C)=CCOc1ccc(CC2NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C3CCCN3C(=O)C(Cc3ccccc3)NC2=O)cc1
BGC0001509_anikasin.fasta,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CC(=O)O)C(=O)OC1C
BGC0001512_anthrabenzoxocinone.fasta,Cc1cc(O)cc2c1C1OC(C)(Cc3cc4c(c(O)c31)C(=O)c1c(O)cc(O)cc1C4(C)C)O2
BGC0001513_anthrabenzoxocinone.fasta,Cc1cc(O)cc2c1C1OC(C)(Cc3cc4c(c(O)c31)C(=O)c1c(O)cc(O)cc1C4(C)C)O2
BGC0001522_auroramycin.fasta,CC1=CC=CC(C)=CCC(C)NC(=O)C(CC(C)C)=CC(C)=CC=CC=CC(C)(O)C(OC2OCC(OC3CC(C)(O)C(N(C)C)C(C)O3)C(O)C2N)C=CC=C1
BGC0001524_barnesin_A.fasta,CCCCCC=CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C=CC(=O)O)CCCNC(=N)N
BGC0001530_bicyclomycin.fasta,C=C1CCOC2(C(O)C(C)(O)CO)NC(=O)C1(O)NC2=O
BGC0001536_brevicidine.fasta,CCC(C)CCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NCC(=O)NC(CCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC1C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CO)C(=O)OC1C
BGC0001538_caboxamycin.fasta,O=C(O)c1cccc2oc(-c3ccccc3O)nc12
BGC0001549_citrulassin_B.fasta,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCNC(N)=O)NC(=O)C1CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2cnc[nH]2)C(=O)NCC(=O)NC(CC(N)=O)C(=O)N1)C(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O
BGC0001550_citrulassin_D.fasta,CC(C)CC1NC(=O)CC(C(=O)NC(CCCNC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O)C(C)C)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(CC(C)C)NC1=O
BGC0001552_citrulassin_F.fasta,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCNC(N)=O)NC(=O)C1CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NCC(=O)NC(CC(N)=O)C(=O)N1)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O
BGC0001555_colicin_V.fasta,CCC(C)C(NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(CO)NC(=O)C(C)N)C(C)CC)C(C)CC)C(C)O)C(C)C)C(=O)NCC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NCC(=O)NC(C(=O)NC(C)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC1CSSCC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C2CCCN2C(=O)C(CO)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(N)=O)NC1=O)C(C)CC)C(C)CC)C(C)O)C(C)O)C(C)CC)C(C)C
BGC0001562_curacomycin.fasta,CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(Cc2c[nH]c3ccc(Cl)cc23)NC(=O)C(C(O)C(N)=O)NC(=O)C(CCCN)NC1=O
BGC0001564_cusperin.fasta,C=C1CC(OC)(C(O)C(=O)NC=CC(C)C(O)C(C)C(=O)N2CCCC2C(=O)NCC(N)=O)OC(C)C1C
BGC0001567_cysteoamide.fasta,CC(C)C(NC(=O)Cc1ccccc1)C(=O)NC(CS(=O)(=O)O)C(=O)NC1C(=O)NC(C(O)C(C)C)C(=O)NCCC(=O)OC1C
BGC0001577_divamide_B.fasta,C=C1NC(=O)C2CSC(C)C(NC(=O)C(C(C)CC)NC(=O)C3CCCN3C(=O)CNC(=O)C(CO)NC1=O)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)NC1CSC(C)C(NC(=O)C(CO)NC(=O)C(C)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(N)C(C)CC)CSC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(C(O)C(=O)O)NC1=O)C(=O)N2
