Cluster,True SMILES
platinum_BGC0000373.fasta,CC(=O)Nc1c2sscc-2[nH]c1=O
platinum_BGC0000380.fasta,COCCCC(C)=C1COC(CC(C)C)C1=CC1N=C2OC1COC(=O)C(CC(C)C)CC(=O)OC1C(OC(=O)C1(C)CO)C(C)=CCc1ccc2[nH]1
platinum_BGC0000381.fasta,CCCCCCCCCCCC1CC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)O1
platinum_BGC0000396.fasta,CC=C1C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C
platinum_BGC0000399.fasta,CCCCCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)OC1C
platinum_BGC0000408.fasta,CCCC1NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)CCCCC(C)CC)C(C)O)CCNC(=O)C(C(C)O)NC1=O
platinum_BGC0000410.fasta,CC1ON(CCc2c[nH]cn2)C(=O)C1NC(=O)c1ccccc1O
platinum_BGC0000412.fasta,CN1C(C(=O)O)CSC1C1CSC(c2ccccc2O)=N1
platinum_BGC0000413.fasta,CC(NC(=O)CNC(=O)C(C)NC(=O)C(NC(=O)C(CO)NC(=O)CNC(=O)C1CCN=C(C(CO)NC(=O)C2CCN=C3C(NC(=O)CC(O)C(N)=O)=Cc4cc(O)c(O)cc4N32)N1)C(O)C(=O)O)C(=O)CNC1CCCN(O)C1=O
platinum_BGC0000415.fasta,CSC1SCC2C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c3cnc4ccccc4n3)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c1cnc3ccccc3n1)C(=O)NC(C)C(=O)N2C
platinum_BGC0000419.fasta,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C4O)C3O)Oc3ccc(cc3)C2OC2CC(N)C(O)C(C)O2)c2ccc(O)c(c2)-c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc21
platinum_BGC0000428.fasta,CC=CC1=CN2C(=O)c3cc(CC4OC(C)C(NC)C(C)(O)C4O)c(O)c(OC)c3NC(OC)C2C1
platinum_BGC0000430.fasta,CC1CC(C(=O)NC(C=O)CCCNC(=N)N)N(C(=O)C(CCc2ccc(O)cc2)NC(=O)C(O)Cc2ccc(O)cc2)C1
platinum_BGC0000433.fasta,CC(C)CCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1
platinum_BGC0000437.fasta,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CO)NC(=O)C(NC(=O)CC(O)CCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O
platinum_BGC0000438.fasta,CC=C(NC(=O)CC(O)CCCCCCCCC)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(=CO)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(=CO)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CO)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OOC1C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C
platinum_BGC0000441.fasta,CC(O)=NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3OC3OC(CO)C(O)C(O)C3N=C(O)CCCCCCC(C)C)Oc3ccc(cc3Cl)CC3NC(=O)C(=O)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(N=C3O)C(O)=NC4C(O)=NC3C(O)=NC2C(O)=NC(C(=O)O)c2cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c2-c2cc3ccc2O)OC(CO)C(O)C1O
platinum_BGC0000443.fasta,CC=C1NC(=O)C(C(C)O)NC(=O)C(Cc2cccc3[nH]ccc23)NC(=O)C(CCO)NC(=O)C(CC(=O)O)NC(=O)C(O)(CCCN)NC(=O)C(NC(=O)CC(O)C(O)CCCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O
platinum_BGC0000444.fasta,CN1C(=O)C(O)(Cc2cccc(O)c2)N(C)C(=O)C1Cc1c[nH]c2cccc([N+](=O)[O-])c12
platinum_BGC0000445.fasta,CSCC1C(=O)SCC(NC(=O)c2nc3ccccc3cc2O)C(=O)NCC(=O)N(C)C2CSSCC(C(=O)N1C)N(C)C(=O)CNC(=O)C(NC(=O)c1nc3ccccc3cc1O)CSC(=O)C(CSC)N(C)C2=O
platinum_BGC0000446.fasta,O=C1c2cccc(O)c2NC(c2c[nH]c3ccccc23)C2CCCN12
platinum_BGC0000451.fasta,NCCCC(NC(=O)c1cccc(O)c1O)C(=O)NC(COC(=O)C(COC(=O)C(CO)NC(=O)C(CCCN)NC(=O)c1cccc(O)c1O)NC(=O)C(CCCN)NC(=O)c1cccc(O)c1O)C(=O)O
platinum_BGC0000452.fasta,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O
platinum_BGC0000455.fasta,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(cc3Cl)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
platinum_BGC0000457.fasta,CC(=O)NC1CCCN(O)C(=O)CC(C)OC(=O)C(NC(C)=O)CCCN(O)C(=O)CC(C)OC(=O)C(NC(C)=O)CCCN(O)C(=O)CC(C)OC1=O
platinum_BGC0000461.fasta,CC(C)CCCC1CC(=O)NC(CO)C(=O)NC(C(O)C(N)=O)C(=O)NC(CO)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1
platinum_BGC0000462_merged.fasta,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)OC1C
platinum_BGC0000463.fasta,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC1COC(=O)C(C(C)CC)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)C(C)C
platinum_BGC0000467.fasta,CC1(C(=O)O)CSC(C(C)(C)C(O)C2CSC(C3CSC(c4ccccc4O)=N3)N2)=N1
platinum_BGC0000468.fasta,COC(=O)CC(NC(=O)C(NC(=O)C(N=C1NCC(=O)N2CCC(C)C2C(=O)NC(C(C)C)C(=O)NC1C(C)(C)C)C(C)(C)C)C(C)c1ccccc1)c1nccs1
platinum_BGC0000470.fasta,CCC(NC(=O)C(NC(=O)C(N=C1NCC(=O)N2CCC(C)C2C(=O)NC(C)C(=O)NC1C(C)(C)C)C(C)(C)C)C(C)c1ccccc1)c1nccs1
platinum_BGC0000474.fasta,CCC(C)C1NC(=O)c2coc(n2)C(C(C)C)NC(=O)c2nc(oc2C)C(C)NC(=O)c2csc1n2
platinum_BGC0000481.fasta,CC(C)CC1NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)c2csc(n2)C(CO)NC(=O)c2csc(n2)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C2CCCN2C(=O)C(Cc2cnc[nH]2)NC1=O
platinum_BGC0000485.fasta,CCC(C)C1NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C)NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc2cnc[nH]2)NC1=O
platinum_BGC0000518.fasta,C=C1NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C2(CSCC(C(=O)NC(C(=O)NC3CC4(CSCC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC4=O)NC(=O)C(C)NC(=O)C(C)NC3=O)C(C)CC)NC1=O)CC(NC(=O)C(C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(N)C(C)O)C(=O)NC(=CC)C(=O)NC(C(C)C)C(=O)N2
platinum_BGC0000522.fasta,CCC(C)C(NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(CCSC)NC=O)C(C)C)C(C)C)C(C)CC)C(C)C)C(C)CC)C(C)CC)C(C)CC)C(C)CC)C(C)C)C(C)C)C(C)CC)C(C)CC)C(=O)NC(CCCCN)C(=O)O
platinum_BGC0000532.fasta,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CCC(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CSCC(C(=O)O)NC(=O)C(CSCC3NC(=O)C(C(C)C)NC(=O)C(NC(=O)C4CCCN4C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CC(N)=O)C(C)C)C(C)C)C(C)SCC(NC(=O)C(CCC(=O)O)NC(=O)C(Cc4ccc(O)cc4)NC3=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCSC)C(=O)NC(CC(N)=O)C(=O)N2)NC1=O
platinum_BGC0000546.fasta,C=C1NC(=O)C(C(C)CC)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)CNC(=O)C(N)C(C)O)CSCC(C(=O)NC(CCC(=O)O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC2CSCC(C(=O)NC(C(=O)N3CCCC3C(=O)O)C(C)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(=C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC2=O)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC1=O
platinum_BGC0000551.fasta,C=C1NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)CNC(=O)C(N)C(C)O)CSCC(C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC2CSCC(C(=O)NC(CC(N)=O)C(=O)O)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C(C(C)CC)NC(=O)C(=C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC2=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC1=O
platinum_BGC0000553.fasta,C=C1NC(=O)C(C(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)CNC(=O)C(N)C(C)O)CSCC(C(=O)NC(CCC(=O)O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC2CSCC(C(=O)NC(C(=O)N3CCCC3C(=O)O)C(C)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(=C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC2=O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC1=O
platinum_BGC0000561.fasta,CCC(C)C1NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C(C(C)C)NC(=O)C(CC(N)=O)NC(=O)C2CCCN2C(=O)C2CSC(C)C(NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)NC(=O)C(C)N)C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)N2)C(C)SCC(C(=O)NC(C)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C2CSSCC(NC1=O)C(=O)NC(C)C(=O)NCC(=O)NC(C(C)O)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)N2
platinum_BGC0000564.fasta,Cc1oc(-c2coc(C(C)NC(=O)c3coc(CNC(=O)CNC(=O)CNC(=O)C(NC(=O)c4coc(C(NC(=O)c5coc(C(NC(=O)c6csc(-c7csc(-c8csc(-c9csc(-c%10coc(-c%11csc(-c%12csc(-c%13csc(C(N)CS)n%13)n%12)n%11)n%10)n9)n8)n7)n6)C(C)C)n5)C(C)C)n4)C(C)C)n3)n2)nc1C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NCC(=O)NCC(=O)NC(CC(N)=O)C(=O)O
platinum_BGC0000578.fasta,CCC(C)C(NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C1CCC(=O)NCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CCCCN)C(=O)N1)C(C)CC)C(=O)O
platinum_BGC0000579.fasta,CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C2CSSCC3NC(=O)CC(NC(=O)C(C(C)O)NC(=O)C(CSSCC(C(=O)NC(C(=O)O)C(C)C)NC1=O)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)CNC(=O)C(Cc1c[nH]c4ccccc14)NC(=O)C(C(C)C)NC3=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)N2
platinum_BGC0000585.fasta,CSCCC(NC=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)N[P+]([O-])(OCCC[NH3+])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(C)O
platinum_BGC0000593.fasta,CCC(C)C(NC(C)=O)C(=O)NC(CO)C(=O)NC1C(=O)NC(CCCNC(=N)N)C(=O)NC2CCCCNC(=O)CCC(C(=O)NC(Cc3cc4ccccc4[nH]3)C(=O)O)NC(=O)C3CCC(=O)OCC(NC(=O)C4CCCN4C(=O)C(Cc4ccc(O)cc4)NC2=O)C(=O)NC(CC(=O)OC1C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N3
platinum_BGC0000607.fasta,CC=C(NC(=O)c1csc(-c2csc(-c3ccc4c(n3)-c3csc(n3)C(C(C)O)NC(=O)c3csc(n3)C(C(C)C)NC(=O)c3csc(n3)C(=CC)NC(=O)C(C(C)O)NC(=O)c3csc-4n3)n2)n1)C(=O)NCC(C)O
platinum_BGC0000616.fasta,CCC(C)C1NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C(C)CC)NC(=O)C(CCSC)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CNC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(C(C)CC)NC(=O)C(CC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(CO)NC1=O
platinum_BGC0000620.fasta,CCC(C)C(NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(CCSC)NC=O)C(C)C)C(C)C)C(C)C)C(C)CC)C(C)CC)C(C)C)C(C)C)C(C)CC)C(C)CC)C(=O)NC(CCCCN)C(=O)O
platinum_BGC0000623.fasta,CCC(C)C1NC(=O)C(CC(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(N)CCCCN)CSSCC2NC(=O)C(CSCC(C(=O)NC3C(=O)NC(CC(C)C)C(=O)NC4CSCC(C(=O)NC(CC(N)=O)C(=O)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CSC3C)NC(=O)C(CCC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC4=O)NC(=O)C(C(C)C)NC(=O)C(Cc3c[nH]cn3)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC2=O)NC1=O
platinum_BGC0000662.fasta,CC(=O)NC(CSc1c2nc3cc(C(=O)O)ccc3oc-2cc(=O)c1N)C(=O)O
platinum_BGC0000689.fasta,NC1CC(N)C(O)C(O)C1O
platinum_BGC0000690.fasta,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(CO)C2(O)C=O)OC(CO)C(O)C1O
platinum_BGC0000692.fasta,CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O
platinum_BGC0000697.fasta,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
platinum_BGC0000702.fasta,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O
platinum_BGC0000705.fasta,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O
platinum_BGC0000710.fasta,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
platinum_BGC0000711.fasta,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
platinum_BGC0000713.fasta,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O
platinum_BGC0000714.fasta,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O
platinum_BGC0000718.fasta,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O
platinum_BGC0000719.fasta,NC1CC(N)C(O)C(O)C1O
platinum_BGC0000724.fasta,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O
platinum_BGC0000813.fasta,COC(=O)C1(O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
platinum_BGC0000826.fasta,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
platinum_BGC0000827.fasta,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
platinum_BGC0000828.fasta,O=C1NC(c2c[nH]c3ccc(O)cc23)=CC1=C1C(=O)Nc2ccccc21
platinum_BGC0000830.fasta,O=C1NC(c2c[nH]c3ccc(O)cc23)=CC1=C1C(=O)Nc2ccccc21
platinum_BGC0000831.fasta,O=C1NC(c2c[nH]c3ccc(O)cc23)=CC1=C1C(=O)Nc2ccccc21
platinum_BGC0000838.fasta,CCCCCCCCCCCCc1c(O)cc(C)cc1OC(=O)C=CC=CC=CC=CC=CC=CC=CC=Cc1ccc(O)c(C)c1
platinum_BGC0000840.fasta,COc1cc(C(Br)=CC=CC=CC=CC=CC=CC=CC=CC(=O)O)ccc1Br
platinum_BGC0000845.fasta,O=C(O)C1C(=CCO)OC2CC(=O)N21
platinum_BGC0000848.fasta,CC(C)CCCCC(=O)C1C(=O)OCC1CO
platinum_BGC0000850.fasta,O=C1CCCO1
platinum_BGC0000852.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000853.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000854.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000855.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000856.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000857.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000858.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000859.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000860.fasta,CC1=NC(C(=O)O)CCN1
platinum_BGC0000861.fasta,CCC=CCC=CC(O)C(O)C=CC=CCC=CCCCC(=O)O
